timestamp,player,tournament,surface,betfair_odds,our_prob,implied_prob,edge,ev,base_units,odds_category,odds_cap,edge_override,final_units,stake_tier,is_value,notes
2026-01-24T13:15:22.664021,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.6,37.2,27.8,9.4,33.8,0.45,long,3.0,False,0.5,standard,True,ratio_1.34x
2026-01-24T13:15:22.905177,Karolina Muchova,Ladies Australian Open 2026,Hard,2.96,38.7,33.8,4.9,14.6,0.63,medium,3.0,False,0.5,standard,True,ratio_1.15x
2026-01-24T13:15:23.094250,Mia Horvit,WTA Manila 2026,Hard,4.5,36.4,22.2,14.2,63.7,0.25,long,3.0,False,0.5,standard,True,ratio_1.64x
2026-01-24T13:15:23.146787,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,32.4,27.0,5.4,20.0,0.25,long,3.0,False,0,below_minimum,False,below_min_threshold_0.25;ratio_1.20x
2026-01-24T13:15:23.203013,Learner Tien,Men's Australian Open 2026,Hard,3.0,37.5,33.3,4.2,12.5,0.26,medium,3.0,False,0.5,standard,True,ratio_1.13x
2026-01-24T13:15:23.370317,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,32.7,29.4,3.3,11.3,0.17,medium,3.0,False,0,below_minimum,False,below_min_threshold_0.17;ratio_1.11x
2026-01-24T13:15:23.418278,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.2,55.3,23.8,31.5,132.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_2.32x
2026-01-24T13:15:23.512361,Alexander Bublik,Men's Australian Open 2026,Hard,2.48,48.3,40.3,8.0,19.8,1.35,medium,3.0,False,1.5,confident,True,ratio_1.20x
2026-01-24T13:15:23.561679,Elina Svitolina,Ladies Australian Open 2026,Hard,2.72,44.1,36.8,7.3,19.9,1.06,medium,3.0,False,1.0,confident,True,ratio_1.20x
2026-01-24T13:43:04.195855,Barbora Palicova,ITF Leszno,Hard,4.1,34.3,24.4,9.9,40.4,0.2,long,3.0,False,0,below_minimum,False,below_min_threshold_0.20;ratio_1.40x
2026-01-24T13:43:04.281934,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,54.9,25.6,29.2,114.0,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_2.14x
2026-01-24T13:43:04.281934,Adolfo Daniel Vallejo,Itajai Challenger 2026,Grass,1.32,78.9,75.8,3.1,4.1,0,short,3.0,False,0,odds_too_short,False,odds_too_short_min_1.7;ratio_1.04x
2026-01-24T13:43:04.314964,Dalila Spiteri,ITF Buenos Aires,Clay,2.36,47.2,42.4,4.9,11.5,0.89,medium,3.0,False,1.0,confident,True,ratio_1.11x
2026-01-24T13:43:04.623245,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,36.6,16.1,20.4,126.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.27x
2026-01-24T13:43:04.745356,Tommy Paul,Men's Australian Open 2026,Hard,8.8,25.1,11.4,13.7,120.8,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.21x
2026-01-24T13:43:05.208306,Mia Horvit,WTA Manila 2026,Hard,4.5,26.9,22.2,4.7,21.0,0.17,long,3.0,False,0,below_minimum,False,below_min_threshold_0.17;ratio_1.21x
2026-01-24T13:43:05.256349,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,45.4,27.0,18.4,68.0,0.43,long,3.0,False,0.5,standard,True,ratio_1.68x
2026-01-24T13:43:05.470544,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,47.9,29.4,18.4,62.7,0.48,medium,3.0,False,0.5,standard,True,ratio_1.63x
2026-01-24T13:43:05.512583,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.2,65.7,23.8,41.9,175.8,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_2.76x
2026-01-24T13:45:27.237063,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,48.0,39.1,8.9,22.9,1.43,medium,3.0,False,1.5,confident,True,ratio_1.23x
2026-01-24T13:45:27.317136,Barbora Palicova,ITF Leszno,Hard,4.1,48.6,24.4,24.2,99.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.99x
2026-01-24T13:45:27.359174,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.7,36.5,9.2,25.2,1.32,medium,3.0,False,1.5,confident,True,ratio_1.25x
2026-01-24T13:45:27.401212,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,30.0,25.6,4.3,16.8,0.19,long,3.0,False,0,below_minimum,False,below_min_threshold_0.19;ratio_1.17x
2026-01-24T13:45:27.440247,Dalila Spiteri,ITF Buenos Aires,Clay,2.36,56.1,42.4,13.8,32.5,2.53,medium,3.0,False,2.5,strong,True,ratio_1.32x
2026-01-24T13:45:27.485289,Alex Barrena,Itajai Challenger 2026,Grass,2.48,46.8,40.3,6.4,15.9,1.09,medium,3.0,False,1.0,confident,True,ratio_1.16x
2026-01-24T13:45:27.540342,Kajsa Rinaldo Persson,ITF Weston,Hard,1.93,57.8,51.8,6.0,11.5,0.8,short,3.0,False,1.0,confident,True,ratio_1.12x
2026-01-24T13:45:27.603396,Akasha Urhobo,ITF Weston,Hard,4.3,38.6,23.3,15.3,66.0,0.29,long,3.0,False,0.5,standard,True,ratio_1.66x
2026-01-24T13:45:27.781559,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,30.5,16.1,14.4,89.3,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_1.89x
2026-01-24T13:45:27.841613,Yulia Putintseva,Ladies Australian Open 2026,Hard,3.85,38.2,26.0,12.3,47.2,0.27,long,3.0,False,0.5,standard,True,ratio_1.47x
2026-01-24T13:45:27.920686,Tommy Paul,Men's Australian Open 2026,Hard,8.8,32.4,11.4,21.1,185.4,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.85x
2026-01-24T13:45:27.980740,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.6,37.2,27.8,9.4,33.8,0.45,long,3.0,False,0.5,standard,True,ratio_1.34x
2026-01-24T13:45:28.229967,Karolina Muchova,Ladies Australian Open 2026,Hard,2.9,38.9,34.5,4.4,12.9,0.58,medium,3.0,False,0.5,standard,True,ratio_1.13x
2026-01-24T13:45:28.420008,Mia Horvit,WTA Manila 2026,Hard,4.5,36.4,22.2,14.2,63.7,0.25,long,3.0,False,0.5,standard,True,ratio_1.64x
2026-01-24T13:45:28.481198,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,32.4,27.0,5.4,20.0,0.25,long,3.0,False,0,below_minimum,False,below_min_threshold_0.25;ratio_1.20x
2026-01-24T13:45:28.537249,Learner Tien,Men's Australian Open 2026,Hard,3.0,37.5,33.3,4.2,12.5,0.26,medium,3.0,False,0.5,standard,True,ratio_1.13x
2026-01-24T13:45:28.725830,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,32.7,29.4,3.3,11.3,0.17,medium,3.0,False,0,below_minimum,False,below_min_threshold_0.17;ratio_1.11x
2026-01-24T13:45:28.769795,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.2,55.3,23.8,31.5,132.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_2.32x
2026-01-24T13:45:28.867886,Alexander Bublik,Men's Australian Open 2026,Hard,2.48,48.3,40.3,8.0,19.8,1.35,medium,3.0,False,1.5,confident,True,ratio_1.20x
2026-01-24T13:45:28.914929,Elina Svitolina,Ladies Australian Open 2026,Hard,2.66,44.3,37.6,6.7,17.9,1.01,medium,3.0,False,1.0,confident,True,ratio_1.18x
2026-01-24T13:47:36.582196,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,47.7,39.1,8.6,22.1,1.38,medium,3.0,False,1.5,confident,True,ratio_1.22x
2026-01-24T13:47:36.638248,Barbora Palicova,ITF Leszno,Hard,4.1,45.5,24.4,21.1,86.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.86x
2026-01-24T13:47:36.690294,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.8,36.5,9.3,25.4,1.33,medium,3.0,False,1.5,confident,True,ratio_1.25x
2026-01-24T13:47:36.732333,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,39.7,25.6,14.0,54.7,0.3,long,3.0,False,0.5,standard,True,ratio_1.55x
2026-01-24T13:47:36.771368,Dalila Spiteri,ITF Buenos Aires,Clay,2.36,51.0,42.4,8.6,20.4,1.59,medium,3.0,False,1.5,confident,True,ratio_1.20x
2026-01-24T13:47:36.816409,Alex Barrena,Itajai Challenger 2026,Grass,2.48,46.8,40.3,6.5,16.1,1.1,medium,3.0,False,1.0,confident,True,ratio_1.16x
2026-01-24T13:47:36.935517,Akasha Urhobo,ITF Weston,Hard,4.3,39.7,23.3,16.5,70.8,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.71x
2026-01-24T13:47:37.092660,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,36.6,16.1,20.4,126.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.27x
2026-01-24T13:47:37.145709,Yulia Putintseva,Ladies Australian Open 2026,Hard,3.85,40.1,26.0,14.1,54.2,0.31,long,3.0,False,0.5,standard,True,ratio_1.54x
2026-01-24T13:47:37.208767,Tommy Paul,Men's Australian Open 2026,Hard,8.8,35.3,11.4,23.9,210.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_3.11x
2026-01-24T13:47:37.268325,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.6,40.2,27.8,12.4,44.7,0.3,long,3.0,False,0.5,standard,True,ratio_1.45x
2026-01-24T13:47:37.521555,Karolina Muchova,Ladies Australian Open 2026,Hard,2.92,42.1,34.2,7.9,23.0,1.02,medium,3.0,False,1.0,confident,True,ratio_1.23x
2026-01-24T13:47:37.708726,Mia Horvit,WTA Manila 2026,Hard,4.5,38.7,22.2,16.5,74.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.74x
2026-01-24T13:47:37.766778,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,39.9,27.0,12.9,47.6,0.3,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-24T13:47:37.830838,Learner Tien,Men's Australian Open 2026,Hard,3.0,41.7,33.3,8.4,25.2,0.53,medium,3.0,False,0.5,standard,True,ratio_1.25x
2026-01-24T13:47:38.020010,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,40.6,29.4,11.2,38.2,0.59,medium,3.0,False,0.5,standard,True,ratio_1.38x
2026-01-24T13:47:38.061047,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.8,44.3,20.8,23.4,112.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_2.12x
2026-01-24T13:47:38.153130,Alexander Bublik,Men's Australian Open 2026,Hard,2.48,48.0,40.3,7.7,19.1,1.3,medium,3.0,False,1.5,confident,True,ratio_1.19x
2026-01-24T13:47:38.206179,Elina Svitolina,Ladies Australian Open 2026,Hard,2.66,44.8,37.6,7.2,19.3,1.09,medium,3.0,False,1.0,confident,True,ratio_1.19x
2026-01-24T13:51:40.537155,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,47.7,39.1,8.6,22.1,1.38,medium,3.0,False,1.5,confident,True,ratio_1.22x
2026-01-24T13:51:40.645254,Barbora Palicova,ITF Leszno,Hard,4.1,45.5,24.4,21.1,86.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.86x
2026-01-24T13:51:40.695300,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.8,36.5,9.3,25.4,1.33,medium,3.0,False,1.5,confident,True,ratio_1.25x
2026-01-24T13:51:40.737338,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,39.7,25.6,14.0,54.7,0.3,long,3.0,False,0.5,standard,True,ratio_1.55x
2026-01-24T13:51:40.777374,Dalila Spiteri,ITF Buenos Aires,Clay,2.36,51.0,42.4,8.6,20.4,1.59,medium,3.0,False,1.5,confident,True,ratio_1.20x
2026-01-24T13:51:40.820414,Alex Barrena,Itajai Challenger 2026,Grass,2.48,46.8,40.3,6.5,16.1,1.1,medium,3.0,False,1.0,confident,True,ratio_1.16x
2026-01-24T13:51:40.936519,Akasha Urhobo,ITF Weston,Hard,4.3,39.7,23.3,16.5,70.8,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.71x
2026-01-24T13:51:41.113681,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,36.6,16.1,20.4,126.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.27x
2026-01-24T13:51:41.167729,Yulia Putintseva,Ladies Australian Open 2026,Hard,3.85,40.1,26.0,14.1,54.2,0.31,long,3.0,False,0.5,standard,True,ratio_1.54x
2026-01-24T13:51:41.224781,Tommy Paul,Men's Australian Open 2026,Hard,8.8,35.3,11.4,23.9,210.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_3.11x
2026-01-24T13:51:41.275828,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.6,40.2,27.8,12.4,44.7,0.3,long,3.0,False,0.5,standard,True,ratio_1.45x
2026-01-24T13:51:41.514753,Karolina Muchova,Ladies Australian Open 2026,Hard,2.92,42.1,34.2,7.9,23.0,1.02,medium,3.0,False,1.0,confident,True,ratio_1.23x
2026-01-24T13:51:41.699922,Mia Horvit,WTA Manila 2026,Hard,4.5,38.7,22.2,16.5,74.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.74x
2026-01-24T13:51:41.753971,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,39.9,27.0,12.9,47.6,0.3,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-24T13:51:41.813025,Learner Tien,Men's Australian Open 2026,Hard,3.0,41.7,33.3,8.4,25.2,0.53,medium,3.0,False,0.5,standard,True,ratio_1.25x
2026-01-24T13:51:41.989185,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,40.6,29.4,11.2,38.2,0.59,medium,3.0,False,0.5,standard,True,ratio_1.38x
2026-01-24T13:51:42.030222,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.8,44.3,20.8,23.4,112.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_2.12x
2026-01-24T13:51:42.125310,Alexander Bublik,Men's Australian Open 2026,Hard,2.48,48.0,40.3,7.7,19.1,1.3,medium,3.0,False,1.5,confident,True,ratio_1.19x
2026-01-24T13:51:42.169349,Elina Svitolina,Ladies Australian Open 2026,Hard,2.66,44.8,37.6,7.2,19.3,1.09,medium,3.0,False,1.0,confident,True,ratio_1.19x
2026-01-24T14:01:50.973418,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,47.7,39.1,8.6,22.1,1.38,medium,3.0,False,1.5,confident,True,ratio_1.22x
2026-01-24T14:01:51.055493,Barbora Palicova,ITF Leszno,Hard,4.1,45.5,24.4,21.1,86.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.86x
2026-01-24T14:01:51.108541,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.8,36.5,9.3,25.4,1.33,medium,3.0,False,1.5,confident,True,ratio_1.25x
2026-01-24T14:01:51.150580,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,39.7,25.6,14.0,54.7,0.0,long,3.0,False,0,below_minimum,False,disagreement_challenger_blocked;below_min_threshold_0.00;ratio_1.55x
2026-01-24T14:01:51.187613,Dalila Spiteri,ITF Buenos Aires,Clay,2.36,51.0,42.4,8.6,20.4,1.59,medium,3.0,False,1.5,confident,True,ratio_1.20x
2026-01-24T14:01:51.227649,Alex Barrena,Itajai Challenger 2026,Grass,2.48,46.8,40.3,6.5,16.1,1.1,medium,3.0,False,1.0,confident,True,ratio_1.16x
2026-01-24T14:01:51.351763,Akasha Urhobo,ITF Weston,Hard,4.3,39.7,23.3,16.5,70.8,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.71x
2026-01-24T14:01:51.529925,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,36.6,16.1,20.4,126.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.27x
2026-01-24T14:01:51.588979,Yulia Putintseva,Ladies Australian Open 2026,Hard,3.85,40.1,26.0,14.1,54.2,0.31,long,3.0,False,0.5,standard,True,ratio_1.54x
2026-01-24T14:01:51.647032,Tommy Paul,Men's Australian Open 2026,Hard,8.8,35.3,11.4,23.9,210.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_3.11x
2026-01-24T14:01:51.697077,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.6,40.2,27.8,12.4,44.7,0.3,long,3.0,False,0.5,standard,True,ratio_1.45x
2026-01-24T14:01:51.951311,Karolina Muchova,Ladies Australian Open 2026,Hard,2.92,42.1,34.2,7.9,23.0,1.02,medium,3.0,False,1.0,confident,True,ratio_1.23x
2026-01-24T14:01:52.115144,Mia Horvit,WTA Manila 2026,Hard,4.5,38.7,22.2,16.5,74.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.74x
2026-01-24T14:01:52.164192,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,39.9,27.0,12.9,47.6,0.3,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-24T14:01:52.235332,Learner Tien,Men's Australian Open 2026,Hard,3.0,41.7,33.3,8.4,25.2,0.53,medium,3.0,False,0.5,standard,True,ratio_1.25x
2026-01-24T14:01:52.382191,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,40.6,29.4,11.2,38.2,0.59,medium,3.0,False,0.5,standard,True,ratio_1.38x
2026-01-24T14:01:52.426232,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.8,44.3,20.8,23.4,112.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_challenger_blocked;below_min_threshold_0.00;ratio_2.12x
2026-01-24T14:01:52.517315,Alexander Bublik,Men's Australian Open 2026,Hard,2.48,48.0,40.3,7.7,19.1,1.3,medium,3.0,False,1.5,confident,True,ratio_1.19x
2026-01-24T14:01:52.570363,Elina Svitolina,Ladies Australian Open 2026,Hard,2.66,44.8,37.6,7.2,19.3,1.09,medium,3.0,False,1.0,confident,True,ratio_1.19x
2026-01-24T14:31:56.829558,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,47.7,39.1,8.6,22.1,1.38,medium,3.0,False,1.5,confident,True,ratio_1.22x
2026-01-24T14:31:56.913634,Barbora Palicova,ITF Leszno,Hard,4.1,45.5,24.4,21.1,86.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.86x
2026-01-24T14:31:56.949667,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.8,36.5,9.3,25.4,1.33,medium,3.0,False,1.5,confident,True,ratio_1.25x
2026-01-24T14:31:56.990704,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,39.7,25.6,14.0,54.7,0.0,long,3.0,False,0,below_minimum,False,disagreement_challenger_blocked;below_min_threshold_0.00;ratio_1.55x
2026-01-24T14:31:57.023734,Dalila Spiteri,ITF Buenos Aires,Clay,2.36,51.0,42.4,8.6,20.4,1.59,medium,3.0,False,1.5,confident,True,ratio_1.20x
2026-01-24T14:31:57.068775,Alex Barrena,Itajai Challenger 2026,Grass,2.56,46.5,39.1,7.4,18.9,1.18,medium,3.0,False,1.0,confident,True,ratio_1.19x
2026-01-24T14:31:57.181880,Akasha Urhobo,ITF Weston,Hard,4.3,39.7,23.3,16.5,70.8,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.71x
2026-01-24T14:31:57.352436,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,36.6,16.1,20.4,126.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.27x
2026-01-24T14:31:57.415494,Yulia Putintseva,Ladies Australian Open 2026,Hard,3.85,40.1,26.0,14.1,54.2,0.31,long,3.0,False,0.5,standard,True,ratio_1.54x
2026-01-24T14:31:57.487559,Tommy Paul,Men's Australian Open 2026,Hard,8.8,35.3,11.4,23.9,210.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_3.11x
2026-01-24T14:31:57.542610,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.6,40.2,27.8,12.4,44.7,0.3,long,3.0,False,0.5,standard,True,ratio_1.45x
2026-01-24T14:31:57.578643,Stefi Marithe Aludo,WTA Manila 2026,Hard,34.0,38.9,2.9,35.9,1222.0,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_13.22x
2026-01-24T14:31:57.788834,Karolina Muchova,Ladies Australian Open 2026,Hard,2.92,42.1,34.2,7.9,23.0,1.02,medium,3.0,False,1.0,confident,True,ratio_1.23x
2026-01-24T14:31:57.965995,Mia Horvit,WTA Manila 2026,Hard,4.5,38.7,22.2,16.5,74.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.74x
2026-01-24T14:31:58.033056,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,39.9,27.0,12.9,47.6,0.3,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-24T14:31:58.085104,Learner Tien,Men's Australian Open 2026,Hard,3.0,41.7,33.3,8.4,25.2,0.53,medium,3.0,False,0.5,standard,True,ratio_1.25x
2026-01-24T14:31:58.244248,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,40.6,29.4,11.2,38.2,0.59,medium,3.0,False,0.5,standard,True,ratio_1.38x
2026-01-24T14:31:58.282283,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.2,45.1,23.8,21.3,89.6,0.0,long,3.0,False,0,below_minimum,False,disagreement_challenger_blocked;below_min_threshold_0.00;ratio_1.90x
2026-01-24T14:31:58.377369,Alexander Bublik,Men's Australian Open 2026,Hard,2.46,48.1,40.7,7.5,18.4,1.28,medium,3.0,False,1.5,confident,True,ratio_1.18x
2026-01-24T14:31:58.436423,Elina Svitolina,Ladies Australian Open 2026,Hard,2.62,45.0,38.2,6.8,17.9,1.06,medium,3.0,False,1.0,confident,True,ratio_1.18x
2026-01-24T15:02:02.858842,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,47.7,39.1,8.6,22.1,1.38,medium,3.0,False,1.5,confident,True,ratio_1.22x
2026-01-24T15:02:02.949926,Barbora Palicova,ITF Leszno,Hard,4.1,45.5,24.4,21.1,86.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.86x
2026-01-24T15:02:02.996967,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.8,36.5,9.3,25.4,1.33,medium,3.0,False,1.5,confident,True,ratio_1.25x
2026-01-24T15:02:03.082046,Nikolas Sanchez Izquier,Itajai Challenger 2026,Grass,3.9,39.7,25.6,14.0,54.7,0.0,long,3.0,False,0,below_minimum,False,disagreement_challenger_blocked;below_min_threshold_0.00;ratio_1.55x
2026-01-24T15:02:03.120079,Dalila Spiteri,ITF Buenos Aires,Clay,2.32,51.2,43.1,8.1,18.8,1.54,medium,3.0,False,1.5,confident,True,ratio_1.19x
2026-01-24T15:02:03.166122,Alex Barrena,Itajai Challenger 2026,Grass,2.52,46.6,39.7,7.0,17.5,1.14,medium,3.0,False,1.0,confident,True,ratio_1.18x
2026-01-24T15:02:03.278224,Akasha Urhobo,ITF Weston,Hard,4.3,39.7,23.3,16.5,70.8,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.71x
2026-01-24T15:02:03.453383,Victoria Mboko,Ladies Australian Open 2026,Hard,6.2,36.6,16.1,20.4,126.7,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_2.27x
2026-01-24T15:02:03.518443,Yulia Putintseva,Ladies Australian Open 2026,Hard,3.85,40.1,26.0,14.1,54.2,0.31,long,3.0,False,0.5,standard,True,ratio_1.54x
2026-01-24T15:02:03.586505,Tommy Paul,Men's Australian Open 2026,Hard,8.6,35.4,11.6,23.8,204.4,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_3.04x
2026-01-24T15:02:03.658571,Nicole Fossa Huergo,WTA Manila 2026,Hard,3.7,40.0,27.0,13.0,47.9,0.3,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-24T15:02:03.694603,Stefi Marithe Aludo,WTA Manila 2026,Hard,34.0,38.9,2.9,35.9,1222.0,0.0,longshot,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;longshot;ratio_13.22x
2026-01-24T15:02:03.903794,Karolina Muchova,Ladies Australian Open 2026,Hard,2.92,42.1,34.2,7.9,23.0,1.02,medium,3.0,False,1.0,confident,True,ratio_1.23x
2026-01-24T15:02:04.081957,Mia Horvit,WTA Manila 2026,Hard,4.5,38.7,22.2,16.5,74.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.74x
2026-01-24T15:02:04.138007,Peangtarn Plipuech,WTA Manila 2026,Hard,3.7,39.9,27.0,12.9,47.6,0.3,long,3.0,False,0.5,standard,True,ratio_1.48x
2026-01-24T15:02:04.203066,Learner Tien,Men's Australian Open 2026,Hard,3.0,41.7,33.3,8.4,25.2,0.53,medium,3.0,False,0.5,standard,True,ratio_1.25x
2026-01-24T15:02:04.368216,Francisco Cerundolo,Men's Australian Open 2026,Hard,3.4,40.6,29.4,11.2,38.2,0.59,medium,3.0,False,0.5,standard,True,ratio_1.38x
2026-01-24T15:02:04.406251,Ilia Simakin,Phan Thiet Challenger 2026,Grass,4.4,44.8,22.7,22.1,97.2,0.0,long,3.0,False,0,below_minimum,False,disagreement_challenger_blocked;below_min_threshold_0.00;ratio_1.97x
2026-01-24T15:02:04.503340,Alexander Bublik,Men's Australian Open 2026,Hard,2.46,48.1,40.7,7.5,18.4,1.28,medium,3.0,False,1.5,confident,True,ratio_1.18x
2026-01-24T15:02:04.556388,Elina Svitolina,Ladies Australian Open 2026,Hard,2.68,44.8,37.3,7.4,19.9,1.11,medium,3.0,False,1.0,confident,True,ratio_1.20x
2026-01-24T15:32:08.861048,Daniil Glinka,Oeiras Challenger 2026,Grass,2.56,47.7,39.1,8.6,22.1,1.38,medium,3.0,False,1.5,confident,True,ratio_1.22x
2026-01-24T15:32:08.947127,Barbora Palicova,ITF Leszno,Hard,4.1,45.5,24.4,21.1,86.4,0.0,long,3.0,False,0,below_minimum,False,disagreement_major;below_min_threshold_0.00;ratio_1.86x
2026-01-24T15:32:08.996171,Martha Matoula,ITF Buenos Aires,Clay,2.74,45.8,36.5,9.3,25.4,1.33,medium,3.0,False,1.5,confident,True,ratio_1.25x
